"","Top","p.value","FDR","summary.logFC","logFC.cap50","logFC.cap50_r16h","logFC.cap50_r4h","logFC.cap50_r8h"
"Gsta4",1,0,0,-4.10578428902369,-3.8039877431901,-3.21800905655647,-3.94331086482194,-4.10578428902369
"Cth",2,0,0,-2.31397137896525,-2.31397137896525,-0.229729853198378,-2.34892565783948,-2.10716020465636
"Blvrb",2,0,0,-3.01602109889918,-2.88228754830935,-2.63874236741491,-2.86605410233657,-3.01602109889918
"Cbr3",3,0,0,-2.22525959531181,-1.77580307313708,-1.64698075202383,-1.56362001317589,-2.22525959531181
"Psph",4,0,0,-1.94121434395247,-1.94121434395247,-0.261567378546025,-1.92604139276846,-1.74879406513996
"Taldo1",4,0,0,-1.8305017746429,-1.63149528211396,-1.37509294485761,-1.73186843101032,-1.8305017746429
"Gclm",5,0,0,-2.00966090230294,-1.68241241397103,-0.885178898308175,-1.67016972782562,-2.00966090230294
"Nqo1",5,0,0,-1.28886788507405,-1.28886788507405,-1.22578632361628,-1.17042174419737,-1.30129396462016
"Gstm1",6,0,0,-1.63141374962615,-1.53831236673953,-1.19146280552797,-1.58883694326001,-1.63141374962615
"mt-Co2",6,0,0,-1.07566858547241,-0.734332617320852,-0.624018384158799,-1.07566858547241,-0.99390717199782
"Ampd3",7,0,0,-1.40760282883527,-1.40760282883527,-0.348658251757463,-1.53365107123854,-1.41201893013158
"mt-Nd1",7,1.04605584942599e-144,3.51793130230869e-143,-0.784667539022289,-0.553943025619488,-0.784667539022289,-0.199819513688408,-0.391135223215786
"Cox6a2",8,0,0,-1.62881266594376,-1.62881266594376,-0.787364598416993,-1.65837287864792,-1.54030668736831
"Txnrd1",8,1.18771970802219e-201,5.24972110945798e-200,-1.06802143238138,-0.733463438644627,-0.964196895955183,-0.759251227855583,-1.06802143238138
"Prdx6",9,2.61086027637283e-209,1.22393965077233e-207,-1.10161630815536,-0.892702159593824,-0.918178882339316,-0.911817814852675,-1.10161630815536
"mt-Nd2",9,0,0,-1.07535821274426,-1.07535821274426,-0.659864061979898,-0.450927289165349,-0.57499865235046
"Pgd",10,4.69218396715292e-245,2.68844762858712e-243,-1.15700304013749,-1.00770514284033,-0.93764184811813,-0.83547761821937,-1.15700304013749
"Nnmt",11,0,0,-1.37442284186189,-1.37442284186189,-0.296856212807101,-1.36329470741678,-1.20471497117898
"Gsta1",11,0,0,-1.38356290999447,-1.25580628638503,-0.847382044735397,-1.24334160669459,-1.38356290999447
"Gpx4",12,0,0,-1.12509285900327,-1.08209480500461,-0.606323930487076,-1.12509285900327,-1.08190863356032
"Aldh1l2",12,0,0,-1.31292929198013,-1.31292929198013,-0.370366990533327,-1.23807943066693,-1.06590379704649
"Cyb5r1",13,0,0,-1.38900840280862,-1.38900840280862,-0.175937526887433,-1.43899367217272,-1.13372503771262
"Psap",13,0,0,-1.35304188871659,-1.2460926102535,-0.786090200694023,-1.36857594390653,-1.35304188871659
"Hmox1",14,2.00404199364075e-176,7.56159259551752e-175,-1.33906331057687,-0.894371508596164,0.923382986609518,-1.33689781945012,-1.33906331057687
"Pck2",14,0,0,-1.40548623345511,-1.40548623345511,-0.192889670911249,-1.24827965954716,-1.05652257572391
"Rrm2",15,0,0,1.61210631360349,1.44362726179758,0.00532164654415901,1.61210631360349,1.10994353721219
"Gbe1",15,5.68710433569199e-229,2.74935950228624e-227,-1.10262282273714,-1.01515430457669,-0.800167467678688,-0.977048810294896,-1.10262282273714
"Asns",16,0,0,-1.38684961616893,-1.19069071541592,0.0183808480522059,-1.38684961616893,-1.24271305162807
"Idi1",16,1.71654466398058e-298,1.02134407506842e-296,1.33636929156719,1.33636929156719,0.880232149010581,1.33900778820462,1.29914557161763
"Maoa",17,9.59323539134377e-303,5.93629406016368e-301,-1.27348135101898,-1.12291654149505,-0.65436935114874,-1.26824787383566,-1.27348135101898
"Gsta2",17,1.91532539896063e-169,6.8907171911445e-168,-1.15295737504247,-1.04267102514507,-0.75350882308289,-0.9605584085524,-1.15295737504247
"Sat1",18,0,0,-1.47859014377827,-1.31202629190725,0.0132464264599887,-1.47859014377827,-0.947952183357991
"Gm3776",19,3.57675413807465e-243,1.90801332813848e-241,-1.21891982059646,-1.09664260969656,-0.723507428086257,-1.09794153736002,-1.21891982059646
"Uqcrq",19,2.07507571253324e-322,1.32953065295879e-320,-0.939470003061063,-0.939470003061063,-0.388037957393184,-0.946680361059753,-0.749508320114511
"Fdps",20,5.35236289309234e-147,1.84002342124756e-145,1.0414464205973,1.0414464205973,0.771313656195678,0.986927379149691,0.927764923642286
"Mgst1",22,8.80750147590141e-137,2.89897974111061e-135,-0.95279714253629,-0.890870486565273,-0.671803610338096,-0.918902802708531,-0.95279714253629
"mt-Nd3",23,2.00550797066867e-233,1.0341736102081e-231,-0.897133558554567,-0.897133558554567,-0.633396057618624,-0.668506168233638,-0.487608288814646
"mt-Co3",24,2.6642648874176e-244,1.47200635029825e-242,-0.868809433842396,-0.70742898601163,-0.533724689982057,-0.868809433842396,-0.802313701012574
"Ptgs1",25,1.33665036474267e-229,6.67031649760322e-228,-1.24549934277475,-1.17646775393748,-0.371814574846594,-1.24549934277475,-0.954047767570807
"Cyp51",26,3.42012751006807e-63,8.13990347396196e-62,0.87462712309843,0.87462712309843,0.637367609229516,0.853803136352386,0.829149664394273
"Atp6v1g1",27,6.04481711512272e-207,2.75039178738084e-205,-1.11279634617408,-0.830979676792583,0.347979617791841,-1.11279634617408,-1.03032616803455
"Uap1l1",28,1.4020395134501e-186,6.02487535363142e-185,-1.08389082930032,-0.892392005411867,-0.405986354973843,-1.08389082930032,-1.03244718867698
"Cat",28,3.82340549162135e-86,1.01979453371347e-84,-0.914027803475116,-0.855481922151533,-0.598379268653494,-0.769099218125115,-0.914027803475116
"Mthfd2",29,8.03079954797653e-23,1.65648625342929e-21,-0.758187289403792,-0.758187289403792,0.595149818271127,-0.747668281249,-0.445518364811999
"mt-Cytb",29,2.21998163523432e-183,8.805927153096e-182,-0.823358523762898,-0.823358523762898,-0.412160242217597,-0.679251985423908,-0.486644211191475
"Atp6v0b",30,1.63739151844368e-171,6.03105875960104e-170,-1.05845364076259,-0.852563807068728,0.0015898061630335,-1.0389386542256,-1.05845364076259
"Hexa",30,2.64076244169021e-185,1.10412418845801e-183,-1.10448695234386,-0.939457234057027,-0.354098874110379,-1.10448695234386,-1.01996453419958
"Odc1",30,1.03983003679574e-60,2.40092099540745e-59,-0.854115969996194,-0.854115969996194,-0.583063408182097,-0.399200413688911,-0.635037186664875
"Chst2",31,2.28051418907317e-75,5.78353352540353e-74,0.928432712688151,0.928432712688151,0.576201558462127,0.944245447864049,0.899682781351822
"Gsto1",31,1.53720701643398e-184,6.25805066953531e-183,-1.12233968566896,-1.02316767528345,-0.525834221306125,-1.12233968566896,-1.06114862682987
"Aldh2",32,4.76676232670591e-134,1.53628777487792e-132,-1.05911642212331,-0.849507606731241,-0.576449395808829,-1.05911642212331,-1.01782561811483
"Akr1b3",32,3.26369119472887e-179,1.2622325695614e-177,-1.05399152139485,-0.828419873755939,-0.575444784692329,-1.05399152139485,-0.961138612607992
"Msmo1",34,0.000157916998222025,0.00284066972383107,0.655489886442808,0.655489886442808,0.572529326207301,0.607311499160559,0.652426325690405
"Akr1b8",35,1,1,-0.573302425309134,-0.38056401107908,-0.524765973651557,-0.497749237499013,-0.573302425309134
"Hgsnat",35,1.17531512384073e-155,4.13230112859447e-154,-1.06480962538649,-0.946621202584706,-0.209874647898777,-1.07849299698712,-1.06480962538649
"Eno3",35,4.33239357768989e-123,1.34044257293728e-121,1.17557649066259,1.17557649066259,0.237420906525659,1.16133391026755,1.11385180621646
"Pgls",36,1.67864653587567e-122,5.09189449215623e-121,-0.901067658268753,-0.901067658268753,-0.494573346853899,-0.900822007868008,-0.878855488160697
"Hmgcs1",37,1.19471984749379e-08,2.28176741243566e-07,0.688852706290916,0.688852706290916,0.521389158621578,0.676018094632502,0.631165400406444
"Chka",37,7.89025190022279e-119,2.34734994031623e-117,-1.01091344694041,-1.01091344694041,-0.00666518364044733,-0.914575877286968,-0.474829827969252
"Eprs",38,6.30450035667939e-128,1.99042082689447e-126,-0.905817142444248,-0.865224327513407,-0.286371512524205,-0.905817142444248,-0.862291832552835
"Tyms",38,2.65731086201164e-113,7.7563394406264e-112,1.00647965019167,1.00647965019167,-0.00771378146956758,0.987615085933748,0.882481890451309
"Lypla1",40,1,1,0.00961255324211352,0.00961255324211352,0.0521369542589394,0.0357019196334944,0.0449273230871072
"Atp6v1h",41,0.341384994100607,1,-0.608347546251272,-0.415586947039371,-0.088596115772992,-0.608347546251272,-0.564882933935104
"Rdh10",42,1,1,0.0137277160127635,0.0137277160127635,0.0281883814977796,0.0146752443949379,0.0383408363751683
"Shmt2",42,6.64239755910644e-103,1.90292389332181e-101,-0.962439988547487,-0.962439988547487,-0.101558517774193,-0.919697780381786,-0.804632560427125
"Gsta3",43,1,1,-0.457024293406309,-0.457024293406309,-0.259010390193304,-0.425835569259099,-0.422030146936075
"B3gat2",44,1,1,-0.0024463959589897,-0.0024463959589897,-0.0016870411589937,-0.00757630692278138,-0.00303405087465182
"Rrm1",44,6.37442019971084e-97,1.79295055435502e-95,1.03827752225931,0.908048925173279,-0.0768444574545755,1.03827752225931,0.887346345470516
"mt-Atp8",44,6.88543541719565e-97,1.90210153400028e-95,-0.889458597979126,-0.889458597979126,-0.290954014206823,-0.0909338631185048,-0.079593532811947
"Hs6st1",45,1,1,0.0822982354916068,0.0822982354916068,-0.0784234957562051,0.0740016998099767,0.108188496225344
"Gnpnat1",45,1.5453651777447e-92,4.19417531573868e-91,-0.972667074907902,-0.891780758626022,0.0312897030271173,-0.972667074907902,-0.713152149405723
"Cox5b",46,1,1,-0.222782716890717,-0.222782716890717,-0.0698298787541258,-0.359517196566318,-0.198156848645696
"Inpp4a",47,1,1,-0.00576948974378675,-0.00576948974378675,0.0103985714746731,-0.00635236491795691,-0.00478117518264685
"Chac1",47,6.69444183079225e-80,1.75530534105688e-78,-0.8546547796664,-0.8546547796664,0.129343413991366,-0.713730069125297,-0.402339403931084
"Mgat4a",48,1,1,-0.000419456431397017,-0.000419456431397017,-2.87716514930439e-05,0.00472766657278492,-0.0018473479596119
"Scd2",48,4.58952664757616e-79,1.18333295396674e-77,0.949406278789791,0.784609412972223,0.348616331600726,0.949406278789791,0.73020275609441
"Lipt1",49,1,1,-0.00841743638878278,-0.00841743638878278,0.0105072994527645,-0.0379073148916408,-0.0246074491891559
"Chst10",50,1,1,0.000474072448149551,0.000474072448149551,0.00145731154899408,6.2545124372081e-05,0.000536688229652299
"Dut",50,2.99974628242246e-56,6.82442279251109e-55,0.88294310804068,0.84722932760923,0.00866644044960863,0.813719200290551,0.88294310804068
"Uxs1",51,1,1,-0.186787811162239,-0.186787811162239,-0.0996839891914244,-0.158168980944531,-0.146703777444192
"Adh7",51,9.24794357040246e-68,2.2708839211766e-66,-0.824221726523673,-0.824221726523673,-0.446859309122857,-0.765531069895045,-0.780782313319502
"Gls",52,1,1,0.0229087724781496,0.0229087724781496,-0.118741006565975,-0.104711775215629,-0.0969020743691314
"Atp6v1f",52,1.46342206436278e-70,3.65147408640202e-69,-0.900188633212058,-0.741400159154648,-0.0822824019828325,-0.900188633212058,-0.820174389349172
"Inpp1",53,1,1,0.0239116055361809,0.0239116055361809,0.0176779311269824,0.0274208252460144,0.00707764755793883
"Car6",53,1.05308672813204e-64,2.54550807565666e-63,-0.882226614441598,-0.792898663321883,-0.112319353268411,-0.882226614441598,-0.734044706392823
"Hibch",54,1,1,-0.100249517665953,-0.100249517665953,-0.0807711234005059,-0.0508604653856633,-0.121204614726361
"Pgap1",55,1,1,0.0436470144432862,0.0436470144432862,0.0335036382958246,0.0347312860012528,0.0393821215795372
"Dctpp1",55,8.67273281910764e-62,2.03283601078176e-60,0.900060703467485,0.824337202542485,0.0684676790861909,0.900060703467485,0.675234278972288
"Mars2",56,1,1,0.051901346404633,0.051901346404633,0.0388359336742776,0.0592334282339508,0.0603808152999159
"Aox1",57,1,1,-0.0994520902065618,-0.0994520902065618,-0.0294551287745233,-0.0612740037021315,-0.0958424076332291
"Tk1",57,2.33427523432394e-43,5.15874826785593e-42,0.845213448348103,0.787900978876803,-0.365709453234416,0.845213448348103,0.779720070807884
"Aox3",58,1,1,0.00159039729636534,0.00159039729636534,0.00162257893515122,0.00136752886571787,0.00109010426544941
"Aox4",59,1,1,0.00038984938520941,0.00038984938520941,0.00021336054709046,0.000842238316803947,0.000667181746265369
"Acot2",59,1.14689596114815e-40,2.49894091816364e-39,-0.764372370004005,-0.720774237732508,-0.0329043902419381,-0.764372370004005,-0.515067528801445
"mt-Nd4",59,1.2916362806113e-53,2.8958859798633e-52,-0.707177682731098,-0.707177682731098,-0.297266073011569,-0.374323464124437,-0.340023892015481
"Aox2",60,1,1,-0.00123845972606853,-0.00123845972606853,-0.000110592225466914,-5.69934150512718e-05,-0.000760629495229169
"Ndufb3",61,1,1,0.202840191857596,0.202840191857596,0.10661036102238,0.249114769731467,0.228572078771133
"Ogt",61,2.4355325178256e-33,5.23301222927252e-32,-0.806786654560451,-0.735516438526354,0.0164799952148963,-0.806786654560451,-0.366062742622254
"Cbr1",61,7.50028037214160e-09,1.45036671696288e-07,-0.679290416495444,-0.513939425492267,-0.39169939663949,-0.549581694817171,-0.679290416495444
"Ndufs1",62,1,1,0.0773164271739815,0.0773164271739815,-0.0559755743896344,0.0180685901020092,0.0239031895983695
"Idh1",63,1,1,0.156852924185366,0.156852924185366,0.0939823086503209,0.171868691320481,0.190562806786923
"Gss",63,1.77345532662067e-05,0.000326611355985973,-0.655699468733562,-0.494824556921227,-0.214820862966847,-0.547349598380911,-0.655699468733562
"Pikfyve",64,1,1,-0.0411112842238814,-0.0411112842238814,-0.0138016215549047,-0.0379365178734145,-0.0561287022154235
"Rpe",65,1,1,-0.052668239983121,-0.052668239983121,-0.00708714288052714,-0.030229377729202,-0.0098752481211466
"Pla2g4a",65,0.00166384848064764,0.0285997066617989,-0.639687055648058,-0.600139948082735,-0.27715435889283,-0.619862022179331,-0.639687055648058
"Acadl",66,1,1,-0.584230822862203,-0.354789282538598,-0.382829699020295,-0.527831169457798,-0.584230822862203
"Fasn",66,5.0715605419049e-23,1.0602302916658e-21,0.761498393268143,0.692772167001203,0.256190640976048,0.761498393268143,0.575574500603975
"mt-Atp6",66,1.36645549993219e-31,2.8957625457467e-30,-0.672579784684114,-0.672579784684114,-0.432914717696788,-0.523333454003904,-0.472550723739825
"Cps1",67,1,1,-0.00017580247499392,-0.00017580247499392,0,-0.000256626880387445,0
"Ezh2",67,1.60016428995065e-18,3.25717652178111e-17,0.768323086275531,0.703109200947414,-0.0601693340796252,0.768323086275531,0.588460658096099
"Atic",68,1,1,0.089310095665982,0.089310095665982,-0.141359316880423,0.184290147734531,0.0890579274259102
"Ak2",68,2.68325150733541e-16,5.39089621019204e-15,0.73294552048462,0.710889124753674,-0.00863038086079859,0.73294552048462,0.627635776909666
"Plcd4",69,1,1,0.0011552796560504,0.0011552796560504,0.000393709803342193,0.00190821033759137,0.000643192411880895
"Atp5k",69,0.0304292812131986,0.511674978661068,0.618366229257793,0.501419083624037,0.246529312667235,0.548645501489874,0.618366229257793
"Cyp27a1",70,1,1,-0.0141852929976686,-0.0141852929976686,-0.00316872580266101,-0.0191107317827089,-0.0117692157418294
"Pla2g2e",70,1.3000137946418e-05,0.000242303775941068,-0.647548493595739,-0.635535477051507,-0.107166051108701,-0.647548493595739,-0.614918557085972
"Gmppa",71,1,1,-0.0993636226783698,-0.0993636226783698,-0.0417259391746914,-0.0868268945361618,-0.1197057145453
"Pgm2",71,0.00155421922891283,0.0270154735632376,-0.635724287603003,-0.635724287603003,-0.428678503687244,-0.54476402770322,-0.617239103414036
"Chpf",72,1,1,-0.0727701149469424,-0.0727701149469424,-0.0780274060889765,-0.022169089595808,-0.0842875910938218
"Sms",72,0.0774722144701094,1,0.620707281754775,0.511717371675056,0.0515955179364558,0.536026814154974,0.620707281754775
"Phgdh",72,3.376005786776e-13,6.69574481043907e-12,-0.690038589240887,-0.554407928240536,-0.250223353700933,-0.690038589240887,-0.567355037855722
"Sgpp2",73,1,1,-0.0006860813707082,-0.0006860813707082,-0.000481355731616865,0,-0.000325079764171984
"Gstp1",73,0.162569181743643,1,-0.614830343446267,-0.147114721006352,-0.151835475562932,-0.487898002564209,-0.614830343446267
"Mogat1",74,1,1,0.00223449896085671,0.00223449896085671,0.00134455434905514,-0.000235769616469041,0.00114017401395776
"Cers2",74,0.00631869250246842,0.107417772541963,-0.635463230452611,-0.557717664077334,-0.255254027968445,-0.635463230452611,-0.60823541396624
"Acsl3",75,1,1,0.503099508210789,0.503099508210789,0.335018870005858,0.390679216661619,0.492608891411897
"Fh1",75,5.20775436704917e-07,9.82487317783544e-06,0.672403787432561,0.672403787432561,0.245043196161887,0.646976737471901,0.603294187777518
"Hacd1",75,1.34672363381495e-11,2.63719172343257e-10,0.70435784093019,0.70435784093019,0.156312347041218,0.514836964668923,0.427190714492437
"Cox7a2l",75,2.03856859843865e-05,0.000371019484915835,-0.641750319317326,-0.516527021059438,-0.0651660367577307,-0.641750319317326,-0.502474442385132
"B3gnt7",76,1,1,0.00818115104483307,0.00818115104483307,-0.00279866589479653,0.00790240282185911,0.00620520260972104
"Dnmt1",76,0.000297829351492872,0.00529588513516636,0.666227548594581,0.585296685217592,-0.119774591885205,0.666227548594581,0.566258861689555
"Pde6d",77,1,1,-0.118273071478617,-0.118273071478617,0.103966674959452,-0.0703624582763173,-0.131005211933836
"Alpi",78,1,1,0,0,0,0,0
"Idh3a",78,0.0013354598236772,0.0234767766730527,0.642396150467337,0.617096974903989,-0.024670910674744,0.642396150467337,0.45696293157985
"Neu2",79,1,1,-6.85922250272996e-06,-6.85922250272996e-06,0.000326066343050169,0.000326066343050169,-0.00011776386035671
"Inpp5d",80,1,1,-0.00154246549104354,-0.00154246549104354,-0.00196739880664534,-0.000972774363522439,-0.00481870192477457
"Ldha",80,0.619893213573296,1,0.596872624205743,0.557743704154438,0.132554174437979,0.596872624205743,0.577073578850288
"Atp6v0d1",80,0.0458697346283184,0.754898717766048,-0.624975352481533,-0.521555250234483,0.0334473559199392,-0.624975352481533,-0.481357717922968
"Dgkd",81,1,1,-0.0859089770747859,-0.0859089770747859,0.0118216251355137,-0.0940170208477542,-0.0671071433919831
"Dtymk",81,1,1,0.576526727341375,0.576526727341375,0.289729123245167,0.566639048815299,0.572250246129751
"Ugt1a7c",82,1,1,-0.00572689513654524,-0.00572689513654524,-0.00016105909967801,-0.00645550808039184,-0.00490732965351311
"Pycr2",82,0.211025763998677,1,0.615115842921278,0.537610760439746,0.0249021632170645,0.615115842921278,0.378403518777203
"Ugt1a6b",83,1,1,0,0,0,-0.000254982219410806,0
"Uqcrfs1",83,0.0391984421126555,0.652042902669657,0.620080014920465,0.620080014920465,0.0881836180567812,0.580359525551167,0.459149103219824
"Ugt1a6a",84,1,1,-0.00760212398782631,-0.00760212398782631,0.000402861019696163,-0.00608203598314305,-0.00543567983437024
"Ugt1a5",85,1,1,-0.0018378933133402,-0.0018378933133402,5.13837510745821e-05,-0.00135634983718064,-0.000562657725423966
"Dhfr",85,0.567898343438783,1,0.605385208329403,0.576921898780215,-0.088284916479533,0.605385208329403,0.485061527746292
"Atp6v0e",85,1,1,-0.572755690308652,-0.482455645927992,-0.19924332859632,-0.572755690308652,-0.566101879510598
"Ugt1a2",86,1,1,-0.000692762523458323,-0.000692762523458323,0,-0.00050624105382766,-0.00044722217141749
"Inppl1",86,1,1,0.593770663045605,0.593770663045605,0.316702266636318,0.549823439771859,0.560590363685665
"Scly",87,1,1,-0.0522728868038758,-0.0522728868038758,0.00957767095724202,-0.0674480544535649,-0.0482546628483504
"Elovl6",87,0.721994396345218,1,0.598883076628126,0.517711701574501,0.272293862581788,0.598883076628126,0.465595993941456
"Ndufa10",88,1,1,-0.102321878417831,-0.102321878417831,0.037936927989334,-0.168717482430918,-0.0783108672556079
"Sdhd",88,0.855468671985588,1,0.598697462787187,0.560052405590663,-0.0353048779570235,0.598697462787187,0.537260784044142
"Nt5c",88,1,1,-0.548961088204768,-0.531334502341202,-0.20315631325486,-0.506358496039394,-0.548961088204768
"Agxt",89,1,1,0.000382686005514359,0.000382686005514359,0.000382686005514359,0.000382686005514359,0.000382686005514359
"Srm",89,1,1,0.594553587529854,0.44635807271029,0.273334150553861,0.594553587529854,0.471671297889128
"Ndufa5",89,1,1,0.557110419594254,0.43067612048336,0.144396608260582,0.452447891335877,0.557110419594254
"Ndufa13",90,1,1,-0.585960172133828,-0.520671140918567,-0.216809439983864,-0.585960172133828,-0.439878219994066
"Pign",91,1,1,-0.0866346878687841,-0.0866346878687841,0.014900343111838,-0.0896050267150545,-0.0441368794346596
"Gaa",91,1,1,-0.535321986280578,-0.493867753479228,-0.274629012545159,-0.530931489527522,-0.535321986280578
"Atp6v1d",91,1,1,-0.582660037231008,-0.382797003135579,0.112443577108287,-0.582660037231008,-0.411611339379657
"Kdsr",92,1,1,-0.109711695737763,-0.109711695737763,-0.0573331572389778,-0.138293293188387,-0.158454363008571
"Lbr",92,1,1,0.544857353026976,0.504171085031405,0.116182340029878,0.544857353026976,0.516495501630379
"Mgat5",93,1,1,0.0463426819003397,0.0463426819003397,0.0212822633216848,0.0623831694308948,0.0279048140928944
"Sqor",93,1,1,-0.536415971142882,-0.528502834187739,-0.33318348279213,-0.520511420420721,-0.536415971142882
"Impdh2",93,1,1,0.547960313723692,0.547960313723692,0.068635722486428,0.482072412732812,0.47341182639603
"Acmsd",94,1,1,0.000698908133273534,0.000698908133273534,0.000152515671337498,0.000648282731280177,0.000968514146313085
"Gclc",94,1,1,-0.505223787532345,-0.355483222026673,-0.139731927806442,-0.417092371241289,-0.505223787532345
"Lct",95,1,1,-0.00190505909306796,-0.00190505909306796,0.000778059364716418,5.5748417073597e-05,-9.6979817121239e-05
"Hsd17b10",95,1,1,-0.562188341757776,-0.503253104811792,-0.263131152717909,-0.562188341757776,-0.49123617230524
"Oxct1",95,1,1,-0.523173202736854,-0.454326286020961,-0.187467292234446,-0.523173202736854,-0.493715393216438
"Pfkfb2",96,1,1,-0.00401595701051896,-0.00401595701051896,0.00535521977950259,-0.00497973726215616,-0.00324981887194892
"Ptgs2",96,1,1,-0.544462717625729,-0.316951433165585,0.0635710688527352,-0.544462717625729,-0.288463547788186
"Atp5j2",96,1,1,0.533022678678353,0.377568504306807,0.199194349976818,0.366519986775687,0.533022678678353
"Pik3c2b",97,1,1,0.0418651036413812,0.0418651036413812,-0.00473878227745027,0.0455555442322267,0.0419373883700464
"Mgat4b",97,1,1,-0.519864635876784,-0.410611286808313,-0.124372016333659,-0.519864635876784,-0.496472606773481
"Ndufb10",97,1,1,0.550591004485511,0.543550728556885,0.178007565114549,0.550591004485511,0.452931603271983
"Etnk2",98,1,1,-0.00322733150693897,-0.00322733150693897,0.000107717416498127,-0.00518351016305285,-0.00331094609830863
"Chit1",99,1,1,0.000266010259960156,0.000266010259960156,0.000266010259960156,0.000266010259960156,0.000266010259960156
"B3galt2",101,1,1,0.0153038518893088,0.0153038518893088,0.0133750200832669,0.0122592501718135,0.0138825671990347
"Gmps",102,1,1,0.520420748716229,0.5075542448532,0.0377867837237571,0.520420748716229,0.279493480509906
"Pmvk",103,1,1,0.512528419650885,0.512528419650885,0.421540001345847,0.50542037698004,0.496874078558486
"Colgalt2",104,1,1,0.00137293445316793,0.00137293445316793,0.00137293445316793,0.00116807604361177,0.000866461472048745
"Nmnat2",105,1,1,0.0509630149707652,0.0509630149707652,0.0158932311840886,0.0612177148424454,0.044027501531471
"Amdhd2",105,1,1,-0.498841127098016,-0.436068978148903,-0.110203852248961,-0.498841127098016,-0.491096497748684
"Npl",106,1,1,-0.0117682240908418,-0.0117682240908418,-0.0344294671445651,0.00517140361928934,-0.029027726274577
"Glul",107,1,1,-0.0643464553622196,-0.0643464553622196,-0.0995173876554485,-0.0760414397180761,-0.126690612474693
"Cox6a1",107,1,1,-0.540802205234066,-0.478643253515817,-0.226221530232073,-0.540802205234066,-0.414965359984928
"Hk2",107,1,1,-0.497506377975266,-0.502077141472279,0.0483641305705844,-0.497506377975266,-0.333543250016033
"Soat1",108,1,1,0.135308996943452,0.135308996943452,0.147243594368763,0.105474994066143,0.260489312792095
"Gsr",108,1,1,-0.462355195186001,-0.263857998033505,-0.396530826343493,-0.105238884691423,-0.462355195186001
"Pigc",109,1,1,-0.0328767079282452,-0.0328767079282452,0.0158961457844937,-0.0571708133506818,-0.0417493226507389
"Fmo4",110,1,1,-0.00193189931500661,-0.00193189931500661,-0.00464046126391004,-0.000814362045390417,-0.00207167472606632
"Fmo1",111,1,1,-0.0634877751315208,-0.0634877751315208,-0.249113547732312,-0.0449463009286233,-0.0615082857650206
"Atp6v1e1",111,1,1,-0.457015733937447,-0.267952498658967,0.0393203218835796,-0.438242045820254,-0.457015733937447
"Fmo2",112,1,1,0.00055703476261748,0.00055703476261748,0.000359592101872523,0.000795477841438462,0.000576667912415363
"Gys1",112,1,1,-0.50210992175117,-0.50210992175117,-0.0263730222021961,-0.391879818385444,-0.296751531014658
"Nme7",113,1,1,0.0275675487218561,0.0275675487218561,-0.0389898612841708,0.0454236511221472,-0.0321957877931811
"Akr1a1",113,1,1,-0.493374063734796,-0.462618732431744,-0.217898889216181,-0.493374063734796,-0.477478785657852
"Mthfd1",113,1,1,0.508046812179083,0.406938265089749,0.120256380963298,0.508046812179083,0.373966463740152
"Adcy10",114,1,1,-0.000624783748825208,-0.000624783748825208,-0.00139108818214877,0.000147829130832186,-0.000658875513666085
"Gm4847",115,1,1,0,0,0,-0.000298311234408098,0
"Ctps",115,1,1,0.501120069871523,0.433439169494606,0.0391802343787406,0.501120069871523,0.346260133740647
"Acot7",115,1,1,0.477795309111291,0.477795309111291,0.243760864296206,0.393876779617065,0.37280305857947
"Uck2",116,1,1,0.465865014769411,0.357819538014418,0.136967394851998,0.465865014769411,0.280821560602679
"Hmgcr",116,1,1,0.487368214694353,0.482092199939661,0.387250554379445,0.487368214694353,0.428196208480936
"Gpx8",116,1,1,-0.426118453487893,-0.189087034318724,-0.256698287282102,-0.352271459524059,-0.426118453487893
"Pgp",116,1,1,0.494099571684775,0.369427564902614,0.132737462212065,0.494099571684775,0.165765318554828
"Aldh9a1",117,1,1,-0.0772810726512788,-0.0772810726512788,-0.080763089699469,-0.0710174939233038,-0.0854866325065256
"Mat2a",117,1,1,0.499998514505092,-0.12016434594358,-0.0724206581082028,0.499998514505092,-0.450298424943856
"Mgst3",118,1,1,0.0133581222120495,0.0133581222120495,-0.0266067953340185,-0.00618307490224118,-0.0475675164024899
"Hsd17b7",119,1,1,0.265512187871109,0.265512187871109,0.181284183768266,0.257969086745027,0.230551524510261
"Psat1",119,1,1,-0.466515276636065,-0.466515276636065,0.257855125429798,-0.336481177644896,-0.219754262372461
"Uap1",120,1,1,0.299922806784857,0.299922806784857,0.153006924205227,0.283271617384316,0.187575978004502
"Gpt2",120,1,1,-0.496878476050633,-0.496878476050633,0.029824694605296,-0.392670966691565,-0.316413189802371
"Sdhc",121,1,1,-0.170722933509481,-0.170722933509481,-0.121646847251486,-0.213534198357973,-0.170530693165125
"Ndufs2",122,1,1,-0.100294579528108,-0.100294579528108,-0.00721965424606852,-0.254117917489591,-0.188775740032591
"mt-Nd5",122,1,1,-0.506147791062651,-0.506147791062651,-0.167096339091374,-0.15651424965196,-0.0813677117329896
"B4galt3",123,1,1,0.00135960700505283,0.00135960700505283,0.0221509137876308,-0.0106834220866563,0.0178931246150924
"G6pdx",123,1,1,0.490122628768847,0.404883015389677,0.159089465783833,0.490122628768847,0.435656576015493
